locus_tag	ftype	gene	product	EC_number	COG
AENJPLPP_02768	CDS	srtA_1	Sortase A	3.4.22.-	
AENJPLPP_02769	CDS		hypothetical protein		
AENJPLPP_02770	CDS		hypothetical protein		
AENJPLPP_02771	CDS		hypothetical protein		
AENJPLPP_02772	CDS		hypothetical protein		
AENJPLPP_02773	CDS		hypothetical protein		
AENJPLPP_02774	CDS		hypothetical protein		
AENJPLPP_02775	CDS		hypothetical protein		
AENJPLPP_02776	CDS		hypothetical protein		
AENJPLPP_02777	CDS		hypothetical protein		
AENJPLPP_02778	CDS		hypothetical protein		
AENJPLPP_02779	CDS		hypothetical protein		
AENJPLPP_02780	CDS		hypothetical protein		
AENJPLPP_02781	CDS		hypothetical protein		
AENJPLPP_02782	CDS		hypothetical protein		
AENJPLPP_02783	CDS		hypothetical protein		
AENJPLPP_02784	CDS		hypothetical protein		
AENJPLPP_02785	CDS		hypothetical protein		
AENJPLPP_02786	CDS		hypothetical protein		
AENJPLPP_02787	CDS		hypothetical protein		
AENJPLPP_02788	CDS		hypothetical protein		
AENJPLPP_02789	CDS		hypothetical protein		
AENJPLPP_02790	CDS		hypothetical protein		
AENJPLPP_02791	CDS		hypothetical protein		
AENJPLPP_02792	CDS		hypothetical protein		
AENJPLPP_02793	CDS		hypothetical protein		
AENJPLPP_02794	CDS		hypothetical protein		
AENJPLPP_02795	CDS		IS110 family transposase ISSpn10		
AENJPLPP_02796	CDS		hypothetical protein		
AENJPLPP_02797	CDS		hypothetical protein		
AENJPLPP_02798	CDS	topB_3	DNA topoisomerase 3	5.6.2.1	COG0550
AENJPLPP_02799	CDS		hypothetical protein		
AENJPLPP_02800	CDS		hypothetical protein		
AENJPLPP_02801	CDS		hypothetical protein		
AENJPLPP_02802	CDS	ssbA	Single-stranded DNA-binding protein A		COG0629
AENJPLPP_02803	CDS	ssb_2	Single-stranded DNA-binding protein		COG0629
AENJPLPP_02804	CDS		hypothetical protein		
AENJPLPP_02805	CDS		hypothetical protein		
AENJPLPP_02806	CDS		hypothetical protein		
AENJPLPP_02807	CDS		hypothetical protein		
AENJPLPP_02808	CDS		hypothetical protein		
AENJPLPP_02809	CDS		hypothetical protein		
AENJPLPP_02810	CDS		hypothetical protein		
AENJPLPP_02811	CDS		hypothetical protein		
AENJPLPP_02812	CDS		IS30 family transposase IS1252		COG2826
AENJPLPP_02813	CDS		hypothetical protein		
AENJPLPP_02814	CDS		hypothetical protein		
AENJPLPP_02815	CDS		IS256 family transposase ISEf1		
AENJPLPP_02816	CDS	manR_3	Transcriptional regulator ManR		COG1762
AENJPLPP_02817	CDS		hypothetical protein		
AENJPLPP_02818	CDS	gatC_3	PTS system galactitol-specific EIIC component		COG3775
AENJPLPP_02819	CDS		hypothetical protein		
AENJPLPP_02820	CDS		hypothetical protein		
AENJPLPP_02821	CDS	rpe_2	Ribulose-phosphate 3-epimerase	5.1.3.1	
AENJPLPP_02822	CDS	hxlB	3-hexulose-6-phosphate isomerase	5.3.1.27	COG0794
AENJPLPP_02823	CDS		IS66 family transposase ISCth11		
AENJPLPP_02824	CDS		hypothetical protein		
AENJPLPP_02825	CDS		hypothetical protein		
AENJPLPP_02826	CDS	xerC_12	Tyrosine recombinase XerC		
AENJPLPP_02827	CDS		hypothetical protein		
AENJPLPP_02828	CDS		IS6 family transposase IS1216V		
AENJPLPP_02829	CDS		hypothetical protein		
AENJPLPP_02830	CDS	gmuE_5	Putative fructokinase	2.7.1.4	COG1940
AENJPLPP_02831	CDS		IS256 family transposase IS256		
AENJPLPP_02832	CDS		hypothetical protein		
AENJPLPP_02833	CDS	scrB_1	Sucrose-6-phosphate hydrolase	3.2.1.26	
AENJPLPP_02834	CDS	degA_4	HTH-type transcriptional regulator DegA		COG1609
AENJPLPP_02835	CDS		IS3 family transposase ISEfa10		
AENJPLPP_02836	CDS		IS3 family transposase ISEfa10		
AENJPLPP_02837	CDS		IS200/IS605 family transposase ISAac3		
AENJPLPP_02838	CDS		hypothetical protein		
AENJPLPP_02839	CDS		IS1380 family transposase IS1678		
AENJPLPP_02840	CDS		hypothetical protein		
AENJPLPP_02841	CDS	rpiR	HTH-type transcriptional regulator RpiR		COG1737
AENJPLPP_02842	CDS	nanE_2	Putative N-acetylmannosamine-6-phosphate 2-epimerase	5.1.3.9	COG3010
AENJPLPP_02843	CDS	glcB	PTS system glucoside-specific EIICBA component		COG2190
AENJPLPP_02844	CDS		IS110 family transposase ISSpn10		
AENJPLPP_02845	CDS		hypothetical protein		
AENJPLPP_02846	CDS		IS3 family transposase IS1485		
AENJPLPP_02847	CDS		hypothetical protein		
AENJPLPP_02848	CDS	xerS	Tyrosine recombinase XerS		COG0582
AENJPLPP_02849	CDS		IS30 family transposase IS1252		COG2826
AENJPLPP_02850	CDS	licC_3	Lichenan permease IIC component		COG1455
AENJPLPP_02851	CDS		hypothetical protein		
AENJPLPP_02852	CDS	lacD	Tagatose 1,6-diphosphate aldolase	4.1.2.40	
AENJPLPP_02853	CDS	agaS	D-galactosamine-6-phosphate deaminase AgaS	3.5.99.-	COG2222
AENJPLPP_02854	CDS	nagR_2	HTH-type transcriptional repressor NagR		COG2188
AENJPLPP_02855	CDS		IS3 family transposase IS1485		
AENJPLPP_02856	CDS		IS1182 family transposase ISEfa12		
AENJPLPP_02857	CDS		hypothetical protein		
AENJPLPP_02858	CDS		IS200/IS605 family transposase ISEfa4		
AENJPLPP_02859	CDS	treP_2	PTS system trehalose-specific EIIBC component		COG1263
AENJPLPP_02860	CDS	scrB_2	Sucrose-6-phosphate hydrolase	3.2.1.26	COG1621
AENJPLPP_02861	CDS	rhaS_3	HTH-type transcriptional activator RhaS		
AENJPLPP_02862	CDS	agaA_3	Alpha-galactosidase AgaA	3.2.1.22	
AENJPLPP_02863	CDS	crr	PTS system glucose-specific EIIA component		
AENJPLPP_02864	CDS		IS3 family transposase IS1485		
AENJPLPP_02865	CDS		IS3 family transposase IS1485		
AENJPLPP_02866	CDS		hypothetical protein		
AENJPLPP_02867	CDS		IS3 family transposase ISEnfa3		
AENJPLPP_02868	CDS		IS256 family transposase ISBsu2		
AENJPLPP_02869	CDS		IS256 family transposase ISBsu2		
AENJPLPP_02870	CDS		ISL3 family transposase ISEfa5		
AENJPLPP_02871	CDS		hypothetical protein		
AENJPLPP_02872	CDS		IS200/IS605 family transposase ISEfa4		
AENJPLPP_02873	CDS		hypothetical protein		
AENJPLPP_02874	CDS		IS256 family transposase ISEf1		
AENJPLPP_02875	CDS		hypothetical protein		
AENJPLPP_02876	CDS	qseB	Transcriptional regulatory protein QseB		
AENJPLPP_02877	CDS		ISL3 family transposase IS1476		
AENJPLPP_02878	CDS	guaA_2	GMP synthase [glutamine-hydrolyzing]	6.3.5.2	
AENJPLPP_02879	CDS		hypothetical protein		
AENJPLPP_02880	CDS		hypothetical protein		
AENJPLPP_02881	CDS	ebgA	Evolved beta-galactosidase subunit alpha	3.2.1.23	COG3250
AENJPLPP_02882	CDS		hypothetical protein		
AENJPLPP_02883	CDS		hypothetical protein		
AENJPLPP_02884	CDS		hypothetical protein		
AENJPLPP_02885	CDS	araQ_7	L-arabinose transport system permease protein AraQ		COG0395
AENJPLPP_02886	CDS	yteP_3	putative multiple-sugar transport system permease YteP		COG4209
AENJPLPP_02887	CDS		hypothetical protein		
AENJPLPP_02888	CDS		putative response regulatory protein		COG4753
AENJPLPP_02889	CDS		ISL3 family transposase IS1476		
AENJPLPP_02890	CDS	btuD_6	Vitamin B12 import ATP-binding protein BtuD	7.6.2.8	
AENJPLPP_02891	CDS		hypothetical protein		
AENJPLPP_02892	CDS		hypothetical protein		
AENJPLPP_02893	CDS		hypothetical protein		
AENJPLPP_02894	CDS		hypothetical protein		
AENJPLPP_02895	CDS	hisK	Histidinol-phosphatase	3.1.3.15	COG1387
AENJPLPP_02896	CDS		hypothetical protein		
AENJPLPP_02897	CDS		Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase		
AENJPLPP_02898	CDS	cutD	Choline trimethylamine-lyase activating enzyme	1.97.1.-	
AENJPLPP_02899	CDS		IS1182 family transposase ISEfa7		
AENJPLPP_02900	CDS		hypothetical protein		
AENJPLPP_02901	CDS		ISL3 family transposase ISEfa5		
AENJPLPP_02902	CDS		IS66 family transposase ISRob1		
AENJPLPP_02903	CDS		hypothetical protein		
AENJPLPP_02904	CDS		hypothetical protein		
AENJPLPP_02905	CDS		hypothetical protein		
AENJPLPP_02906	CDS		putative ABC transporter ATP-binding protein		COG1136
AENJPLPP_02907	CDS		hypothetical protein		
AENJPLPP_02908	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02909	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02910	CDS	resA	Thiol-disulfide oxidoreductase ResA		
AENJPLPP_02911	CDS		hypothetical protein		
AENJPLPP_02912	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02913	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02914	CDS		hypothetical protein		
AENJPLPP_02915	CDS		IS30 family transposase IS1062		COG2826
AENJPLPP_02916	CDS		hypothetical protein		
AENJPLPP_02917	CDS		IS200/IS605 family transposase ISEfa4		
AENJPLPP_02918	CDS		hypothetical protein		
AENJPLPP_02919	CDS	xerC_13	Tyrosine recombinase XerC		
AENJPLPP_02920	CDS		IS982 family transposase ISEfm1		
AENJPLPP_02921	CDS		Protein adenylyltransferase NmFic	2.7.7.-	COG2184
AENJPLPP_02922	CDS		hypothetical protein		
AENJPLPP_02923	CDS		IS30 family transposase IS1252		COG2826
AENJPLPP_02924	CDS		hypothetical protein		
AENJPLPP_02925	CDS		hypothetical protein		
AENJPLPP_02926	CDS	hsdS	Type-1 restriction enzyme EcoKI specificity protein		COG0732
AENJPLPP_02927	CDS		hypothetical protein		
AENJPLPP_02928	CDS	ohrB_2	Organic hydroperoxide resistance protein OhrB		COG1764
AENJPLPP_02929	CDS		hypothetical protein		
AENJPLPP_02930	CDS		IS256 family transposase ISEf1		
AENJPLPP_02931	CDS		IS30 family transposase IS6770		COG2826
AENJPLPP_02932	CDS		IS256 family transposase ISEf1		
AENJPLPP_02933	CDS		hypothetical protein		
AENJPLPP_02934	CDS		hypothetical protein		
AENJPLPP_02935	CDS		IS30 family transposase IS6770		COG2826
AENJPLPP_02936	CDS		IS30 family transposase IS1062		COG2826
AENJPLPP_02937	CDS	bglF_4	PTS system beta-glucoside-specific EIIBCA component		COG1263
AENJPLPP_02938	CDS		ISL3 family transposase IS1251		
AENJPLPP_02939	CDS	licT_4	Transcription antiterminator LicT		COG3711
AENJPLPP_02940	CDS	bglH_3	Aryl-phospho-beta-D-glucosidase BglH	3.2.1.86	COG2723
AENJPLPP_02941	CDS	bglF_5	PTS system beta-glucoside-specific EIIBCA component		COG1263
AENJPLPP_02942	CDS		IS6 family transposase IS1216E		
AENJPLPP_02943	CDS	manZ_7	PTS system mannose-specific EIID component		COG3716
AENJPLPP_02944	CDS	sorA_3	PTS system sorbose-specific EIIC component		COG3715
AENJPLPP_02945	CDS		hypothetical protein		
AENJPLPP_02946	CDS		putative phosphotransferase enzyme IIB component	2.7.1.-	
AENJPLPP_02947	CDS		hypothetical protein		
AENJPLPP_02948	CDS	frlB_2	Fructosamine deglycase FrlB	3.5.-.-	COG2222
AENJPLPP_02949	CDS	fadR	Fatty acid metabolism regulator protein		
AENJPLPP_02950	CDS		IS6 family transposase IS1216V		
AENJPLPP_02951	CDS		IS6 family transposase IS1216V		
AENJPLPP_02952	CDS	hxpB	Hexitol phosphatase B	3.1.3.68	COG0637
AENJPLPP_02953	CDS		hypothetical protein		
AENJPLPP_02954	CDS	norR_2	Anaerobic nitric oxide reductase transcription regulator NorR		
AENJPLPP_02955	CDS		hypothetical protein		
AENJPLPP_02956	CDS	frlB_3	Fructosamine deglycase FrlB	3.5.-.-	COG2222
AENJPLPP_02957	CDS		hypothetical protein		
AENJPLPP_02958	CDS	manZ_8	PTS system mannose-specific EIID component		COG3716
AENJPLPP_02959	CDS	sorA_4	PTS system sorbose-specific EIIC component		COG3715
AENJPLPP_02960	CDS	manX_6	PTS system mannose-specific EIIAB component	2.7.1.191	COG2893
AENJPLPP_02961	CDS		hypothetical protein		
AENJPLPP_02962	CDS		hypothetical protein		
AENJPLPP_02963	CDS		IS200/IS605 family transposase ISEfa4		
AENJPLPP_02964	CDS		hypothetical protein		
AENJPLPP_02965	CDS		hypothetical protein		
AENJPLPP_02966	CDS		hypothetical protein		
AENJPLPP_02967	CDS		hypothetical protein		
AENJPLPP_02968	CDS		IS6 family transposase IS1297		
AENJPLPP_02969	CDS		IS1182 family transposase ISEfa12		
AENJPLPP_02970	CDS		hypothetical protein		
AENJPLPP_02971	CDS		hypothetical protein		
AENJPLPP_02972	CDS		hypothetical protein		
AENJPLPP_02973	CDS	srtA_2	Sortase A	3.4.22.-	
AENJPLPP_02974	CDS		hypothetical protein		
AENJPLPP_02975	CDS		hypothetical protein		
AENJPLPP_02976	CDS		hypothetical protein		
AENJPLPP_02977	CDS		hypothetical protein		
AENJPLPP_02978	CDS		hypothetical protein		
AENJPLPP_02979	CDS		hypothetical protein		
AENJPLPP_02980	CDS		hypothetical protein		
AENJPLPP_02981	CDS		hypothetical protein		
AENJPLPP_02982	CDS		hypothetical protein		
AENJPLPP_02983	CDS		hypothetical protein		
AENJPLPP_02984	CDS		hypothetical protein		
AENJPLPP_02985	CDS		hypothetical protein		
AENJPLPP_02986	CDS		hypothetical protein		
AENJPLPP_02987	CDS		hypothetical protein		
AENJPLPP_02988	CDS		hypothetical protein		
AENJPLPP_02989	CDS		hypothetical protein		
AENJPLPP_02990	CDS	umuC_2	Protein UmuC		COG0389
AENJPLPP_02991	CDS	bin3_1	Putative transposon Tn552 DNA-invertase bin3		
AENJPLPP_02992	CDS	pemK	Endoribonuclease PemK	3.1.-.-	
AENJPLPP_02993	CDS		hypothetical protein		
AENJPLPP_02994	CDS		hypothetical protein		
AENJPLPP_02995	CDS		hypothetical protein		
AENJPLPP_02996	CDS		hypothetical protein		
AENJPLPP_02997	CDS		hypothetical protein		
AENJPLPP_02998	CDS		hypothetical protein		
AENJPLPP_02999	CDS		hypothetical protein		
AENJPLPP_03000	CDS		hypothetical protein		
AENJPLPP_03001	CDS		hypothetical protein		
AENJPLPP_03002	CDS	ssb_3	Single-stranded DNA-binding protein		COG0629
AENJPLPP_03003	CDS		hypothetical protein		
AENJPLPP_03004	CDS		hypothetical protein		
AENJPLPP_03005	CDS		hypothetical protein		
AENJPLPP_03006	CDS	topB_4	DNA topoisomerase 3	5.6.2.1	COG0550
AENJPLPP_03007	CDS		hypothetical protein		
AENJPLPP_03008	CDS		hypothetical protein		
AENJPLPP_03009	CDS		hypothetical protein		
AENJPLPP_03010	CDS		hypothetical protein		
AENJPLPP_03011	CDS		hypothetical protein		
AENJPLPP_03012	CDS		hypothetical protein		
AENJPLPP_03013	CDS		IS110 family transposase ISSpn10		
AENJPLPP_03014	CDS		hypothetical protein		
AENJPLPP_03015	CDS		hypothetical protein		
AENJPLPP_03016	CDS		hypothetical protein		
AENJPLPP_03017	CDS		hypothetical protein		
AENJPLPP_03018	CDS		hypothetical protein		
AENJPLPP_03019	CDS		hypothetical protein		
AENJPLPP_03020	CDS		hypothetical protein		
AENJPLPP_03021	CDS		hypothetical protein		
AENJPLPP_03022	CDS		hypothetical protein		
AENJPLPP_03023	CDS		hypothetical protein		
AENJPLPP_03024	CDS		hypothetical protein		
AENJPLPP_03025	CDS		hypothetical protein		
AENJPLPP_03026	CDS		hypothetical protein		
AENJPLPP_03027	CDS		hypothetical protein		
AENJPLPP_03028	CDS		hypothetical protein		
AENJPLPP_03029	CDS		hypothetical protein		
AENJPLPP_03030	CDS		hypothetical protein		
AENJPLPP_03031	CDS		hypothetical protein		
AENJPLPP_03032	CDS		hypothetical protein		
AENJPLPP_03033	CDS		hypothetical protein		
AENJPLPP_03034	CDS		hypothetical protein		
AENJPLPP_03035	CDS		hypothetical protein		
AENJPLPP_03036	CDS		hypothetical protein		
AENJPLPP_03037	CDS		hypothetical protein		
AENJPLPP_03038	CDS		hypothetical protein		
AENJPLPP_03039	CDS		hypothetical protein		
AENJPLPP_03040	CDS		hypothetical protein		
AENJPLPP_03041	CDS		hypothetical protein		
AENJPLPP_03042	CDS		IS6 family transposase IS1216E		
AENJPLPP_03043	CDS	walR_2	Transcriptional regulatory protein WalR		COG0745
AENJPLPP_03044	CDS	sasA_4	Adaptive-response sensory-kinase SasA	2.7.-.-	
AENJPLPP_03045	CDS	vanH_1	D-specific alpha-keto acid dehydrogenase	1.1.1.-	
AENJPLPP_03046	CDS	vanA_1	Vancomycin/teicoplanin A-type resistance protein VanA	6.1.2.1	
AENJPLPP_03047	CDS	vanX	D-alanyl-D-alanine dipeptidase	3.4.13.22	
AENJPLPP_03048	CDS		IS6 family transposase IS1216E		
AENJPLPP_03049	CDS		hypothetical protein		
AENJPLPP_03050	CDS		hypothetical protein		
AENJPLPP_03051	CDS		hypothetical protein		
AENJPLPP_03052	CDS		hypothetical protein		
AENJPLPP_03053	CDS		hypothetical protein		
AENJPLPP_03054	CDS	bin3_2	Putative transposon Tn552 DNA-invertase bin3		
AENJPLPP_03055	CDS		hypothetical protein		
AENJPLPP_03056	CDS		IS6 family transposase IS1216E		
AENJPLPP_03057	CDS		hypothetical protein		
AENJPLPP_03058	CDS		hypothetical protein		
AENJPLPP_03059	CDS		hypothetical protein		
AENJPLPP_03060	CDS		hypothetical protein		
AENJPLPP_03061	CDS	bin3_3	Putative transposon Tn552 DNA-invertase bin3		
AENJPLPP_03062	CDS	ligA_2	DNA ligase	6.5.1.2	
AENJPLPP_03063	CDS		hypothetical protein		
AENJPLPP_03064	CDS	bin3_4	Putative transposon Tn552 DNA-invertase bin3		
AENJPLPP_03065	CDS		Tn3 family transposase TnBth1		
AENJPLPP_03066	CDS		IS6 family transposase IS1216E		
AENJPLPP_03067	CDS		hypothetical protein		
AENJPLPP_03068	CDS	repD	Replication initiation protein		
AENJPLPP_03069	CDS		IS6 family transposase IS1216E		
AENJPLPP_03070	CDS		hypothetical protein		
AENJPLPP_03071	CDS		hypothetical protein		
AENJPLPP_03072	CDS		hypothetical protein		
AENJPLPP_03073	CDS		hypothetical protein		
AENJPLPP_03074	CDS		hypothetical protein		
AENJPLPP_03075	CDS	repN	Replication initiation protein		
AENJPLPP_03076	CDS		IS6 family transposase IS1216E		
AENJPLPP_03077	CDS		hypothetical protein		
AENJPLPP_03078	CDS		hypothetical protein		
AENJPLPP_03079	CDS	soj_2	Sporulation initiation inhibitor protein Soj	3.6.-.-	COG1192
AENJPLPP_03080	CDS		hypothetical protein		
AENJPLPP_03081	CDS		hypothetical protein		
AENJPLPP_03082	CDS		IS6 family transposase IS1216E		
AENJPLPP_03083	CDS	rssB	Regulator of RpoS		
AENJPLPP_03084	CDS	walK_2	Sensor protein kinase WalK	2.7.13.3	
AENJPLPP_03085	CDS	vanH_2	D-specific alpha-keto acid dehydrogenase	1.1.1.-	
AENJPLPP_03086	CDS	vanA_2	Vancomycin/teicoplanin A-type resistance protein VanA	6.1.2.1	
AENJPLPP_03087	CDS		hypothetical protein		
AENJPLPP_03088	CDS		hypothetical protein		
AENJPLPP_03089	CDS		hypothetical protein		
AENJPLPP_03090	CDS		hypothetical protein		
AENJPLPP_03091	CDS		hypothetical protein		
AENJPLPP_03092	CDS		hypothetical protein		
AENJPLPP_03093	CDS		hypothetical protein		
AENJPLPP_03094	CDS		hypothetical protein		
AENJPLPP_03095	CDS		hypothetical protein		
AENJPLPP_03096	CDS		hypothetical protein		
AENJPLPP_03097	CDS		hypothetical protein		
AENJPLPP_03098	CDS	ltrA	Group II intron-encoded protein LtrA		COG3344
AENJPLPP_03099	CDS		hypothetical protein		
AENJPLPP_03100	CDS		hypothetical protein		
AENJPLPP_03101	CDS		hypothetical protein		
AENJPLPP_03102	CDS		hypothetical protein		
AENJPLPP_03103	CDS		hypothetical protein		
AENJPLPP_03104	CDS		hypothetical protein		
AENJPLPP_03105	CDS		hypothetical protein		
AENJPLPP_03106	CDS		hypothetical protein		
AENJPLPP_03107	CDS		hypothetical protein		
AENJPLPP_03108	CDS		hypothetical protein		
AENJPLPP_03109	CDS		hypothetical protein		
AENJPLPP_03110	CDS		IS6 family transposase IS1216V		
AENJPLPP_03111	CDS		hypothetical protein		
AENJPLPP_03112	CDS		hypothetical protein		
AENJPLPP_03113	CDS		hypothetical protein		
AENJPLPP_03114	CDS		hypothetical protein		
AENJPLPP_03115	CDS		hypothetical protein		
AENJPLPP_03116	CDS		hypothetical protein		
AENJPLPP_03117	CDS		hypothetical protein		
AENJPLPP_03118	CDS		hypothetical protein		
AENJPLPP_03119	CDS	bin3_5	Putative transposon Tn552 DNA-invertase bin3		
AENJPLPP_03120	CDS	umuC_3	Protein UmuC		COG0389
AENJPLPP_03121	CDS		hypothetical protein		
AENJPLPP_03122	CDS		hypothetical protein		
AENJPLPP_03123	CDS		hypothetical protein		
AENJPLPP_03124	CDS	soj_3	Sporulation initiation inhibitor protein Soj	3.6.-.-	COG1192
AENJPLPP_03125	CDS		hypothetical protein		
AENJPLPP_03126	CDS		hypothetical protein		
AENJPLPP_03127	CDS		IS6 family transposase IS1216V		
AENJPLPP_03128	CDS		hypothetical protein		
AENJPLPP_03129	CDS		hypothetical protein		
AENJPLPP_03130	CDS		hypothetical protein		
AENJPLPP_03131	CDS		hypothetical protein		
AENJPLPP_03132	CDS		hypothetical protein		
AENJPLPP_03133	CDS	yoeB	Toxin YoeB	3.1.-.-	COG4115
AENJPLPP_03134	CDS		hypothetical protein		
AENJPLPP_03135	CDS		hypothetical protein		
AENJPLPP_03136	CDS		hypothetical protein		
AENJPLPP_03137	CDS		hypothetical protein		
AENJPLPP_03138	CDS		hypothetical protein		
AENJPLPP_03139	CDS		hypothetical protein		
AENJPLPP_03140	CDS		hypothetical protein		
AENJPLPP_03141	CDS		hypothetical protein		
AENJPLPP_03142	CDS		hypothetical protein		
AENJPLPP_03143	CDS		hypothetical protein		
AENJPLPP_03144	CDS		hypothetical protein		
AENJPLPP_03145	CDS		hypothetical protein		
AENJPLPP_03146	CDS		hypothetical protein		
AENJPLPP_03147	CDS		hypothetical protein		
AENJPLPP_03148	CDS		hypothetical protein		
AENJPLPP_03149	CDS		hypothetical protein		
AENJPLPP_03150	CDS		hypothetical protein		
AENJPLPP_03151	CDS		hypothetical protein		
AENJPLPP_03152	CDS		hypothetical protein		
AENJPLPP_03153	CDS		hypothetical protein		
AENJPLPP_03154	CDS		hypothetical protein		
AENJPLPP_03155	CDS		hypothetical protein		
AENJPLPP_03156	CDS		hypothetical protein		
AENJPLPP_03157	CDS		hypothetical protein		
AENJPLPP_03158	CDS		hypothetical protein		
AENJPLPP_03159	CDS		hypothetical protein		
AENJPLPP_03160	CDS		hypothetical protein		
AENJPLPP_03161	CDS		hypothetical protein		
AENJPLPP_03162	CDS		hypothetical protein		
AENJPLPP_03163	CDS		hypothetical protein		
AENJPLPP_03164	CDS		hypothetical protein		
AENJPLPP_03165	CDS		hypothetical protein		
AENJPLPP_03166	CDS		hypothetical protein		
AENJPLPP_03167	CDS		hypothetical protein		
AENJPLPP_03168	CDS		hypothetical protein		
AENJPLPP_03169	CDS	yxdL_2	ABC transporter ATP-binding protein YxdL		COG1136
AENJPLPP_03170	CDS		hypothetical protein		
AENJPLPP_03171	CDS		hypothetical protein		
AENJPLPP_03172	CDS		hypothetical protein		
AENJPLPP_03173	CDS		hypothetical protein		
AENJPLPP_03174	CDS		hypothetical protein		
AENJPLPP_03175	CDS		hypothetical protein		
AENJPLPP_03176	CDS		hypothetical protein		
AENJPLPP_03177	CDS		hypothetical protein		
AENJPLPP_03178	CDS		hypothetical protein		
AENJPLPP_03179	CDS		hypothetical protein		
AENJPLPP_03180	CDS		hypothetical protein		
AENJPLPP_03181	CDS	yxdL_3	ABC transporter ATP-binding protein YxdL		COG1136
AENJPLPP_03182	CDS		hypothetical protein		
AENJPLPP_03183	CDS		hypothetical protein		
AENJPLPP_03184	CDS		hypothetical protein		
AENJPLPP_03185	CDS		hypothetical protein		
